coinmarketcap,BNB,BNB,1839,18
coinmarketcap,Solana,SOL,5426,18
coinmarketcap,Cardano,ADA,2010
coinmarketcap,Avalanche,AVAX,5805,18
coinmarketcap,Toncoin,TON,11419
coinmarketcap,Bitcoin Cash,BCH,1831
coinmarketcap,Polkadot,DOT,6636
coinmarketcap,TRON,TRX,1958
coinmarketcap,Internet Computer,ICP,8916
coinmarketcap,NEAR Protocol,NEAR,6535,18
coinmarketcap,Aptos,APT,21794,18
coinmarketcap,Cosmos,ATOM,3794,18
coinmarketcap,Cronos,CRO,3635
coinmarketcap,Hedera,HBAR,4642
coinmarketcap,Injective,INJ,7226
coinmarketcap,Kaspa,KAS,20396
coinmarketcap,Theta Network,THETA,2416
coinmarketcap,Fantom,FTM,3513,18
coinmarketcap,Sui,SUI,20947
coinmarketcap,Sei,SEI,23149,18
coinmarketcap,Algorand,ALGO,4030
coinmarketcap,Flow,FLOW,4558,18
coinmarketcap,MultiversX,EGLD,6892
coinmarketcap,eCash,XEC,10791
coinmarketcap,Chiliz,CHZ,4066
coinmarketcap,Tezos,XTZ,2011
coinmarketcap,Ronin,RON,14101
coinmarketcap,Kava,KAVA,4846
coinmarketcap,Klaytn,KLAY,4256
coinmarketcap,Gnosis,GNO,1659,18
coinmarketcap,AIOZ Network,AIOZ,9104
coinmarketcap,Radix,XRD,11948
coinmarketcap,Astar,ASTR,12885
coinmarketcap,XDC Network,XDC,2634
coinmarketcap,Enjin Coin,ENJ,2130
coinmarketcap,ZetaChain,ZETA,21259
coinmarketcap,Casper,CSPR,5899
coinmarketcap,OriginTrail,TRAC,2467
coinmarketcap,Chia,XCH,9258
coinmarketcap,Kadena,KDA,5647
coinmarketcap,Chromia,CHR,3978
coinmarketcap,WAX,WAXP,2300
coinmarketcap,Stride,STRD,21781
coinmarketcap,Aleph Zero,AZERO,11976
coinmarketcap,Syscoin,SYS,541
coinmarketcap,Alephium,ALPH,14878
coinmarketcap,Dusk,DUSK,4092
coinmarketcap,Hive,HIVE,5370
coinmarketcap,Oraichain,ORAI,7533
coinmarketcap,Moonriver,MOVR,9285
coinmarketcap,Oasys,OAS,22265
coinmarketcap,NYM,NYM,17591
coinmarketcap,Ergo,ERG,1762
coinmarketcap,Tectum,TET,21964
coinmarketcap,CUDOS,CUDOS,8258
coinmarketcap,LUKSO,LYX,27622
coinmarketcap,LTO Network,LTO,3714
coinmarketcap,The Root Network,ROOT,28479
coinmarketcap,Dynex,DNX,22858
coinmarketcap,Coreum,COREUM,16399
coinmarketcap,KYVE Network,KYVE,27766
coinmarketcap,Concordium,CCD,18031
coinmarketcap,Graphlinq Chain,GLQ,9029
coinmarketcap,Zano,ZANO,4691
coinmarketcap,AirDAO,AMB,2081
coinmarketcap,Taraxa,TARA,8715
coinmarketcap,OctaSpace,OCTA,24261
coinmarketcap,FIO Protocol,FIO,5865
coinmarketcap,Abelian,ABEL,25232
coinmarketcap,Openfabric AI,OFN,28245
coinmarketcap,Neurai,XNA,27195
coinmarketcap,Phantasma,SOUL,2827
coinmarketcap,Matrix AI Network,MAN,2474
coinmarketcap,Radiant,RXD,22866
coinmarketcap,Electra Protocol,XEP,8216
coinmarketcap,Fuse,FUSE,5634
coinmarketcap,Saito,SAITO,9194
coinmarketcap,Nexa,NEXA,23380
coinmarketcap,Areon Network,AREA,23262
coinmarketcap,Script Network,SCPT,12621
coinmarketcap,Humanode,HMND,23806
coinmarketcap,Zenon,ZNN,4003
coinmarketcap,MultiVAC,MTV,3853
coinmarketcap,MainnetZ,NetZ,28659
coinmarketcap,Epic Cash,EPIC,5435
coinmarketcap,Integritee Network,TEER,13323
coinmarketcap,Interlay,INTR,20366
coinmarketcap,Busy DAO,BUSY,9002
coinmarketcap,Qubic,QUBIC,29169
coinmarketcap,Picasso,PICA,13678
coinmarketcap,QANplatform,QANX,5858
coinmarketcap,Evmos,EVMOS,19899
coinmarketcap,CANTO,CANTO,21516
coinmarketcap,LiquidLayer,LILA,28498
coinmarketcap,MELD,MELD,13397
coinmarketcap,ULTRON,ULX,21524
coinmarketcap,Chihuahua,HUAHUA,17208
coinmarketcap,Karlsen,KLS,29968
coinmarketcap,Jackal Protocol,JKL,25261
coinmarketcap,THORChain,RUNE,4157,18
coinmarketcap,Axelar,AXL,17799,18
coinmarketcap,Osmosis,OSMO,12220,18
coinmarketcap,Polygon,MATIC,3890,18
coinmarketcap,Polygon Ecosystem Token,POL,28321,18
coinmarketcap,xDAI,XDAI,8635,18
coinmarketcap,Aurora,AURORA,14803,18
coinmarketcap,Core,CORE,23254
coinmarketcap,Mantle,MNT,27075,18
